gameid,epochTime,roundNum,sender,contents
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797767731,13,演说者,不是天空也不是外线的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797789294,14,演说者,太阳的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797805801,15,演说者,最接近草的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797832060,16,演说者,外线颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797867858,17,演说者,最浅的草的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797890420,18,演说者,最接近太阳的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797905394,19,演说者,最接近草的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797939903,20,演说者,粱美梦的颜色？
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797952186,21,演说者,草的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798012403,22,演说者,接近草的颜色，可是没那么绿
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798031482,23,演说者,亮的外线
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798042733,24,演说者,外线颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798074023,25,演说者,这里面最亮最深的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798092142,26,演说者,天的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798108366,27,演说者,亮的草的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798123505,28,演说者,土的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798141388,29,演说者,最接近天的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798163566,30,演说者,没那么亮的天的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798177970,31,演说者,草的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798205959,32,演说者,这里面颜色最中间
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798234498,33,演说者,不是天也不是图的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798237074,33,演说者,土
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798253017,34,演说者,草的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798291207,35,演说者,这里面颜色最深
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798300910,36,演说者,草的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798320916,37,演说者,浅的天空颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798335220,38,演说者,土的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798352040,39,演说者,最接近太阳颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798370858,40,演说者,最接近土的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798399470,41,演说者,这里面最深的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798417963,42,演说者,土的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798434144,43,演说者,亮的草的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798466317,44,演说者,这里面亮度在中间
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798482488,45,演说者,最接近天空的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798513092,46,演说者,最接近户的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798516083,46,演说者,湖
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798541410,47,演说者,这里面颜色最浅
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798560765,48,演说者,深的草的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798572670,49,演说者,土的颜色
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798595719,50,演说者,这里面最亮的颜色
1759-ffb67cfb-7c59-41a0-8798-ec3a12d50f61,1501812988462,1,倾听者,没人吗
5465-9799631c-c1a7-4b17-8944-307f2bf89df2,1501840886667,0,演说者,?
5465-9799631c-c1a7-4b17-8944-307f2bf89df2,1501842906664,0,演说者,?
5465-9799631c-c1a7-4b17-8944-307f2bf89df2,1501843460036,0,演说者,?
5465-9799631c-c1a7-4b17-8944-307f2bf89df2,1501844291745,1,倾听者,請描述？
8012-c895c0b1-039f-4115-804c-38c5cdb04344,1501847887625,0,演说者,你好
2069-a834b661-65ff-488a-8305-756ae723718c,1502050985977,0,演说者,?
2069-a834b661-65ff-488a-8305-756ae723718c,1502051206508,1,演说者,黑暗
2069-a834b661-65ff-488a-8305-756ae723718c,1502051239701,1,演说者,草
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069408586,1,倾听者,开始了吗
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069468483,1,演说者,开始了
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069499985,1,演说者,这个颜色是天空的颜色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069524114,2,演说者,这是皮肤颜色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069565018,3,演说者,这是有点红色的颜色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069582845,3,倾听者,是深红吗
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069590083,3,倾听者,还是粉红？
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069593862,3,演说者,深红
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069626711,4,演说者,有点灰的浅绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069642694,5,演说者,紫色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069673350,6,演说者,绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069686207,7,演说者,灰绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069696566,8,演说者,紫色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069711030,9,演说者,灰色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069740203,10,演说者,这是比较深色的那个绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069752301,11,演说者,灰色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069779013,12,演说者,算是灰色吧
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069795030,13,演说者,神皇色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069798487,13,演说者,深黄色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069815789,14,演说者,绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069840957,15,演说者,这个比较难
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069858047,15,演说者,比较浅色的紫色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069886816,16,演说者,比较艳的绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069914535,17,演说者,浅粉红灰色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069943021,18,演说者,肉色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069962508,19,演说者,艳的紫色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069984982,20,演说者,这里有三个绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070001388,20,演说者,一个艳绿色 和一个比较灰的绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070011302,20,演说者,是剩下的那个色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070036395,21,演说者,艳绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070045774,22,演说者,绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070059862,23,演说者,紫色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070082452,24,演说者,比较蓝色的那个色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070108490,25,演说者,艳蓝色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070136230,26,演说者,艳紫色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070145458,27,演说者,黄色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070163599,28,演说者,艳绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070184202,29,演说者,有点粉红色的灰色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070205042,30,演说者,浅橘色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070222932,31,演说者,艳绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070245482,32,演说者,艳蓝色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070263726,33,演说者,有点灰的绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070279275,34,演说者,灰色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070298798,35,演说者,绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070318954,36,演说者,有点黄色的绿色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070333299,37,演说者,灰色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070347473,38,演说者,蓝色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070370914,39,演说者,蓝色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070384653,40,演说者,艳紫红色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070412183,41,演说者,蓝色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070436675,42,演说者,黄色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070469175,43,演说者,比较有粉色的灰色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070485910,44,演说者,灰色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070498738,45,演说者,灰色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070519919,46,演说者,紫色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070533718,47,演说者,灰色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070543032,48,演说者,黄色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070569163,49,演说者,纯灰色
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070588274,50,演说者,绿色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072321228,1,演说者,这是一个暖色调
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072363757,2,演说者,这是一个接近天空的颜色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072401471,3,演说者,这是一个大多数女生都喜欢的可爱的颜色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072443336,4,演说者,这是一个接近秋冬枯草的颜色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072464475,4,演说者,军装的颜色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072505739,5,演说者,这是一个比天空蓝更深的颜色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072573964,6,演说者,这个颜色在你所看到的三个颜色里最亮
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072630047,7,演说者,你会看到两种特别接近的大地色， 相比之下深一些的颜色是你应该选的
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072695597,8,演说者,两种颜色相近的大地色， 选择有一些微黄的颜色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072716751,8,演说者,甚至泛着微绿
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072746777,9,演说者,这是一个红绿灯交通色，很亮
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072777264,10,演说者,最接近大地的土色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072809369,11,演说者,特别接近塑料绿的绿色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072831387,11,演说者,深又显亮
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072872118,12,演说者,一个比较正，标准的紫色， 
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072890064,13,演说者,深蓝色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072923535,14,演说者,橘色 比较秋季暖的感觉
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072937240,15,演说者,灰蓝色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072950996,16,演说者,绿色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072978510,17,演说者,比较鲜艳的绿色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072993872,18,演说者,深绿色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073003626,18,演说者,鲜艳
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073027070,19,演说者,灰色调的紫色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073043102,20,演说者,深粉色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073054890,21,演说者,灰色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073072484,22,演说者,灰色调
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073107449,23,演说者,深绿色， 不是亮绿！
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073130845,24,演说者,带点橘红色的橘色 
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073138640,24,演说者,两个橘色里深一些的那个
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073195044,25,演说者,泛红色的深橘色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073212229,26,演说者,灰色调的深蓝色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073229176,27,演说者,亮橘色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073237159,27,演说者,浅色橘
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073240442,27,演说者,亮！
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073269603,27,演说者,橙汁儿
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073286070,28,演说者,粉色 浅色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073300438,28,演说者,最接近粉色的那个
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073312358,28,倾听者,你能更具体吗
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073331627,29,演说者,灰色调 绿色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073339198,29,演说者,最土色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073346523,29,演说者,最暗沉的
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073357027,29,演说者,棕色土色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073370927,29,演说者,我的天 我的中文只有初中水平
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073392054,29,演说者,不是绿色， 也不是军绿色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073407446,29,演说者,剩下的那个土色 棕色，就是了
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073449504,30,演说者,妖艳的紫粉色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073476029,31,演说者,两个绿色，你要选的是那个有提亮的绿色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073487447,31,演说者,不是灰暗的绿色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073512859,31,演说者,像那个紫色一样亮的绿蓝色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073554210,32,演说者,灰土色 
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073566559,32,演说者,不是任何一个接近绿色的颜色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073607079,33,演说者,土色，泛黄 泛绿
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073623244,33,演说者,不是橘色 也不是那个带橘红的土色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073630332,33,演说者,冷色调一些
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073650982,34,演说者,绿色， 深绿
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073673231,35,演说者,红色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073702604,36,演说者,土橘黄色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073721658,37,演说者,紫色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073730574,38,演说者,红色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073748883,39,演说者,土色， 
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073763688,40,演说者,蓝色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073772809,40,演说者,深蓝
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073791934,41,演说者,粉色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073825367,42,演说者,粉色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073829161,42,演说者,粉红
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073850921,43,演说者,土绿色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073901144,44,演说者,深紫色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073945398,44,演说者,深
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073947683,44,演说者,紫色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073963904,45,演说者,任意一个土色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073978452,45,倾听者,任意?
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073980903,45,演说者,怎么描述这个都对不了
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073993634,45,演说者,深一些
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502073995241,45,演说者,的
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502074029012,46,演说者,粉红
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502074063621,47,演说者,艳红
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502074082137,48,演说者,超级亮 红色
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502074114609,49,演说者,暗绿色 但不是最灰色的那个
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502074141138,50,演说者,灰色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126402789,1,演说者,绿色但不太绿
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126430293,2,演说者,红色与浅紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126448361,3,演说者,浅紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126459729,4,演说者,浅紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126473154,4,演说者,黑暗
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126502356,5,演说者,绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126524424,6,演说者,灰绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126545246,7,演说者,紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126563584,8,演说者,明亮的紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126598297,9,演说者,橙子
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126621007,10,演说者,森林绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126647613,11,演说者,灰色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126704219,12,演说者,玫瑰紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126737109,13,演说者,紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126746145,13,倾听者,黑暗
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126766768,14,演说者,绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126784326,14,倾听者,黑
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126804964,14,倾听者,森林绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126826565,15,演说者,紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126846182,16,演说者,灰色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126893646,17,演说者,棕色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126912017,18,演说者,浅绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126953162,18,演说者,透亮
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502126979597,19,演说者,透亮绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127021307,20,演说者,橙子
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127068893,21,演说者,绿
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127141421,21,倾听者,品绿
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127153996,21,演说者,是
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127178759,22,演说者,蓝色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127202281,23,演说者,紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127215553,24,演说者,蓝色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127251825,25,演说者,蓝色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127297960,26,演说者,紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127306791,26,演说者,暗
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127330930,27,演说者,红
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127386906,28,演说者,绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127400677,28,演说者,亮
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127426310,29,演说者,深绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127444247,30,演说者,紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127482508,31,演说者,蓝绿
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127508465,32,演说者,深紫色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127542593,33,演说者,深灰色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127590053,34,演说者,亮蓝色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127692578,35,演说者,深灰色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127723302,36,演说者,深灰色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127755514,37,演说者,黄色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127795253,38,倾听者,绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127806480,38,演说者,绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127832414,39,演说者,蓝
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127839473,39,演说者,亮
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127859002,40,演说者,灰色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127914819,41,演说者,灰
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127924109,41,演说者,棕色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127944770,42,演说者,绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502127970504,43,演说者,棕色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502128079942,44,演说者,叶子脱落的颜色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502128105341,45,演说者,灰色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502128194407,46,演说者,橙子
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502128200829,46,演说者,暗
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502128212169,47,演说者,灰色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502128237339,48,演说者,不是紫色和蓝色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502128277318,49,演说者,黄绿色
7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f,1502128295179,50,演说者,蓝色
3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2,1502137106125,1,演说者,爱
3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2,1502137146097,2,演说者,玫瑰
3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2,1502137180628,3,演说者,爱
3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2,1502137215609,4,演说者,明亮
3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2,1502137238877,5,演说者,草
3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2,1502137276722,6,演说者, 明亮
3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2,1502137313458,7,演说者,亮
3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2,1502137325741,8,演说者,亮
